model,dataset,transformation,total,recovered_rate,recovered_rate_tagged,recovered_rate_spacing_sensitive,stub_rate,tagged_rate,exact_match_rate,cer_mean,cer_p25,cer_p50,cer_p75,ngram1_precision,ngram1_recall,ngram1_f1,ngram2_precision,ngram2_recall,ngram2_f1,ngram4_precision,ngram4_recall,ngram4_f1,recovered_rate_as_run,exact_match_rate_as_run,cer_mean_as_run,missing_tags,cutoffs,problem_count,cer_threshold,residual_recovered,residual_partial_or_other,residual_missing_recovered_tags,residual_closer_to_transformed_than_original,residual_copied_transformed_input,residual_contains_transformation_markers,residual_empty_recovered_text,file,path
Qwen_Qwen3-30B-A3B-Thinking-2507,MathArena_aime_2025,snake_vertical,480,0.014583333333333334,0.014705882352941176,0.00625,0.675,0.9916666666666667,0.0020833333333333333,3.415680948743036,0.7871142881100117,0.8786428236764017,0.9384603308542161,0.4181663523549396,0.13786787170699455,0.17155803493130894,0.1533374113700339,0.06677076924278598,0.07894286028577652,0.07413163462580159,0.03737463164463503,0.041906520800869346,0.0020833333333333333,0.0020833333333333333,0.8361736981589437,4,6,30,0.02,1,397,4,71,7,,,Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_snake_vertical_decode_recovery_s42_20260905_042122.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/Qwen_Qwen3-30B-A3B-Thinking-2507/MathArena_aime_2025/Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_snake_vertical_decode_recovery_s42_20260905_042122.json
Qwen_Qwen3-30B-A3B-Thinking-2507,MathArena_aime_2025,split_reversal,480,0.20208333333333334,0.20208333333333334,0.18125,0.0020833333333333333,1.0,0.05625,0.21451887318332155,0.029850746268656716,0.08175724431278722,0.20213992935943836,0.8119883987860967,0.7802283503370581,0.7904610440321427,0.7034217004729749,0.6809314994030089,0.6879269824738162,0.5852358730676683,0.569725947571181,0.5742931248350707,0.15625,0.052083333333333336,0.16895107186314426,0,0,30,0.02,75,383,,22,,,,Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_split_reversal_decode_recovery_s42_20260905_042122.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/Qwen_Qwen3-30B-A3B-Thinking-2507/MathArena_aime_2025/Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_split_reversal_decode_recovery_s42_20260905_042122.json
Qwen_Qwen3-30B-A3B-Thinking-2507,MathArena_aime_2025,word_reversal,480,0.17708333333333334,0.17782426778242677,0.14791666666666667,0.014583333333333334,0.9958333333333333,0.10416666666666667,0.6893991688368935,0.06717687074829932,0.25152497472899016,0.6409937482132211,0.8391586975209171,0.8083183147645568,0.7982721003522186,0.6555996068185412,0.6319790975545139,0.6291367992638822,0.5194591448576636,0.504301133999775,0.503057543470018,0.10833333333333334,0.06666666666666667,0.39406267657499056,2,0,30,0.02,52,367,2,59,,,,Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_word_reversal_decode_recovery_s42_20260905_042122.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/Qwen_Qwen3-30B-A3B-Thinking-2507/MathArena_aime_2025/Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_word_reversal_decode_recovery_s42_20260905_042122.json
Qwen_Qwen3-30B-A3B-Thinking-2507,MathArena_aime_2025,wrappers,480,0.7291666666666666,0.7291666666666666,0.5125,0.0,1.0,0.22708333333333333,0.12713321417316226,0.0031847133757961785,0.01837576136186163,0.06296524985135225,0.9017721424618768,0.8691195872934111,0.8678312024261067,0.8668540762057606,0.8331349332580966,0.8327159334400174,0.8132205684895984,0.777758690880211,0.7785297325524867,0.4041666666666667,0.15625,0.14379213819658124,0,0,30,0.02,194,283,,3,,,,Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_wrappers_decode_recovery_s42_20260905_042122.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/Qwen_Qwen3-30B-A3B-Thinking-2507/MathArena_aime_2025/Qwen_Qwen3-30B-A3B-Thinking-2507_MathArena_aime_2025_wrappers_decode_recovery_s42_20260905_042122.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,interleaved_context_line,480,0.5291666666666667,0.5369978858350951,0.44166666666666665,0.25,0.9854166666666667,0.22083333333333333,2.1608291746119592,0.004142961030072293,0.028967873411651884,0.9738703547297298,0.8589580884842121,0.6992824228528064,0.6830887999501198,0.6442482977933743,0.6659874703115978,0.6465849308016128,0.6010347756937656,0.6218436479574571,0.603282860743858,0.35208333333333336,0.17916666666666667,0.3370118623640339,7,0,30,0.02,169,303,7,1,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_line_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_line_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,interleaved_context_symbol,480,0.0,0.0,0.0,0.21041666666666667,0.5020833333333333,0.0,111.19605445846771,0.9881889763779528,27.02189771323031,175.16404382086023,0.17182662279374142,0.29652666121827026,0.035865710845243294,0.010358018576747114,0.05714582093449556,0.008451375503517385,0.0036327599006705995,0.006029458414766307,0.00267447774950294,0.0,0.0,1.2177596803813757,239,75,30,0.02,,121,239,120,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_symbol_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_symbol_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,interleaved_context_word,480,0.004166666666666667,0.007751937984496124,0.0020833333333333333,0.31666666666666665,0.5375,0.0,116.89309100389964,0.9869565217391304,1.2066359723751376,193.63438834894384,0.36737741482506325,0.6304484663732991,0.15023699281534286,0.07976661093640629,0.4437974547707249,0.08592468322229804,0.05245858629625289,0.28470247053747944,0.05580294861729835,0.0,0.0,1.0648794282031928,222,17,30,0.02,,197,222,61,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_word_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_word_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,opposites,480,0.44583333333333336,0.4652173913043478,0.28125,0.25416666666666665,0.9583333333333334,0.16666666666666666,4.295667981759219,0.01556281304995262,0.08187414500683995,0.9844559585492227,0.814838334481031,0.66875746978328,0.6267545538624208,0.5826414118208187,0.6266182394812191,0.5832558525297856,0.5284549187832667,0.5693875159911321,0.5284764350380026,0.14166666666666666,0.11458333333333333,0.4392969997632838,20,1,30,0.02,68,392,20,,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_opposites_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_opposites_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,rail_fence,480,0.0,0.0,0.0,0.46041666666666664,0.5979166666666667,0.0,92.24677543429961,0.8918104851839792,0.9680918750397658,163.9547048955315,0.17473712989438187,0.22385725589141395,0.04595065261984045,0.010520146433513494,0.038583506850860344,0.0035585231379359275,2.3531938179302274e-06,0.0005009833916083916,4.681446075287589e-06,0.0,0.0,0.9736619899020894,193,6,30,0.02,,281,193,6,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rail_fence_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rail_fence_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,rectangle_perimeter,480,0.0020833333333333333,0.009174311926605505,0.0,0.05,0.22708333333333333,0.0,248.34996491466674,103.57508342602891,241.9811095505618,360.3985245644326,0.15460997995960069,0.7395093018263009,0.10507420259954808,0.09727949492387082,0.5439766770489496,0.085268169447955,0.08473548823012486,0.4127381828645375,0.07222489973558094,0.0,0.0,0.8896301255051013,371,51,30,0.02,,109,371,,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rectangle_perimeter_decode_recovery_s42_20260903_120848.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rectangle_perimeter_decode_recovery_s42_20260903_120848.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,sentence_reversal,480,0.6208333333333333,0.6464208242950108,0.5520833333333334,0.23541666666666666,0.9604166666666667,0.3854166666666667,5.961243613187423,0.0,0.0078125,0.9824042407660738,0.8641589410265074,0.7330849158252786,0.6932310688266696,0.6675787784591223,0.7117277381111041,0.6697316661730888,0.6440782377569563,0.6869367790592753,0.6459255227692678,0.375,0.29791666666666666,0.35186792041610065,19,0,30,0.02,180,215,19,65,1,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_sentence_reversal_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_sentence_reversal_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,snake_horizontal,480,0.014583333333333334,0.045454545454545456,0.0020833333333333333,0.1,0.32083333333333336,0.0,163.39991836738497,0.9844559585492227,157.9162848198893,245.41280531609195,0.2203665796517594,0.7893082951668813,0.15842127546248913,0.12880464308325548,0.6569204054547338,0.12861696117951013,0.09799319578514458,0.5075686104008291,0.09768770687127205,0.0,0.0,0.8533486731968419,326,87,30,0.02,,151,326,3,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_horizontal_decode_recovery_s42_20260903_120848.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_horizontal_decode_recovery_s42_20260903_120848.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,snake_vertical,480,0.0,0.0,0.0,0.33958333333333335,0.6229166666666667,0.0,85.33737442171778,0.8146067415730337,0.9824555403556772,156.5071555292726,0.2008762689554712,0.27754422735146134,0.0694765543812361,0.04002031594569278,0.0775904513909593,0.02068454878273833,0.01122941391485715,0.017479342667485746,0.005983379279196692,0.0,0.0,1.047737260887348,181,24,30,0.02,,252,181,45,,,2,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_vertical_decode_recovery_s42_20260903_120848.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_vertical_decode_recovery_s42_20260903_120848.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,split_reversal,480,0.03125,0.04792332268370607,0.029166666666666667,0.37083333333333335,0.6520833333333333,0.004166666666666667,57.756815812854875,0.5009122392578237,0.9895833333333334,111.64769968205029,0.46091478510015155,0.5131710476397536,0.21267544557274606,0.1634595105489988,0.4060533390383538,0.1647092574380175,0.12077522008556792,0.3005228505043959,0.12201359250693415,0.01875,0.004166666666666667,0.7924234299562526,167,7,30,0.02,9,125,167,179,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_split_reversal_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_split_reversal_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,word_reversal,480,0.11041666666666666,0.14285714285714285,0.08541666666666667,0.32708333333333334,0.7729166666666667,0.04375,32.69601856414515,0.1548689138576779,0.9827563424947146,0.9938144329896907,0.6172608670286558,0.6095053742360521,0.3913888983156405,0.3247492432629514,0.5073212389041811,0.321264669368588,0.27093197373231565,0.4118255388528926,0.2676301681190242,0.041666666666666664,0.020833333333333332,0.6781016975627718,109,1,30,0.02,20,335,109,16,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_word_reversal_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_word_reversal_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,wrappers,480,0.41875,0.4486607142857143,0.20625,0.24375,0.9333333333333333,0.06458333333333334,13.314464631276003,0.02108433734939759,0.10676489742754804,0.9869846326836581,0.7557004814033635,0.6630531960632761,0.587458972354558,0.5185819736584266,0.6003560263010002,0.5318250206849257,0.45576440965834186,0.5242292565676295,0.4669347762919635,0.1125,0.04791666666666667,0.4158834234909502,32,5,30,0.02,54,394,32,,,,,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_wrappers_decode_recovery_s42_20260902_184337.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_wrappers_decode_recovery_s42_20260902_184337.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,interleaved_context_line,480,0.575,0.5884861407249466,0.5166666666666667,0.23125,0.9770833333333333,0.21875,2.366668028956631,0.0026862702520961314,0.01627670396744659,0.9611676283024597,0.8928240158327614,0.7220122632105116,0.7025259750128224,0.6875264839611639,0.7006783754691875,0.6796748221200224,0.6593302700366512,0.6725848408423957,0.6520294444489151,0.24791666666666667,0.09791666666666667,0.32994111300439405,11,0,30,0.02,119,350,11,,,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_line_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_line_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,interleaved_context_symbol,480,0.0,0.0,0.0,0.19166666666666668,0.4083333333333333,0.0,110.07487114185925,0.9907120743034056,45.32891748675246,178.19026063618665,0.16850059972294132,0.3483684928870341,0.04022016418706664,0.012633204278860803,0.07122947240379002,0.011320278475357303,0.006453375562142567,0.017672114650293058,0.005402427358156308,0.0,0.0,1.0882282262857672,284,56,30,0.02,,106,284,88,1,,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_symbol_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_symbol_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,interleaved_context_word,480,0.008333333333333333,0.017699115044247787,0.0020833333333333333,0.26458333333333334,0.4708333333333333,0.0020833333333333333,110.70905167112134,0.984375,43.611815658477276,184.1442601398844,0.31510446906489287,0.6863842134722232,0.13713671224565324,0.0650890826465506,0.425684258364756,0.06750468688413694,0.04127550188799148,0.24799081989146304,0.04121523428946757,0.0,0.0,1.09357332051522,254,2,30,0.02,,160,254,64,2,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_word_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_word_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,opposites,480,0.4979166666666667,0.5128755364806867,0.36666666666666664,0.20208333333333334,0.9708333333333333,0.13333333333333333,1.9834647617559151,0.0041532660530109785,0.05263157894736842,0.7214231642694928,0.8745495555615272,0.6958865235193524,0.6764723822597974,0.6729617252419021,0.665340298135616,0.645007582371811,0.6288461369281714,0.6198200104755496,0.6011181005075262,0.0875,0.020833333333333332,0.37994170846969677,14,2,30,0.02,42,424,14,,,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_opposites_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_opposites_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,rail_fence,480,0.0,0.0,0.0,0.44375,0.5479166666666667,0.0,90.77297855785747,0.9093593414459556,0.989830391616106,142.86839954108706,0.17274485428070904,0.22590439126627848,0.04143039120358008,0.009607038863662301,0.03795174201173383,0.004364843473498078,0.001586892602183626,0.0011455825281434919,0.0008003746261308995,0.0,0.0,0.9624641403330634,217,9,30,0.02,,260,217,2,,,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rail_fence_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rail_fence_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,rectangle_perimeter,480,0.0020833333333333333,0.012195121951219513,0.0,0.03333333333333333,0.17083333333333334,0.0,229.49673943383522,59.120329521584594,229.20542787697093,341.77487231325813,0.11513014551169996,0.7404436571613097,0.08993664654173546,0.08158569159466701,0.5334371497976254,0.07297594070507718,0.07163582401059967,0.4170680517996505,0.06197917601405185,0.0,0.0,0.9277445031531055,398,92,30,0.02,,79,398,2,,,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rectangle_perimeter_decode_recovery_s42_20260905_235633.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rectangle_perimeter_decode_recovery_s42_20260905_235633.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,sentence_reversal,480,0.6020833333333333,0.6241900647948164,0.5291666666666667,0.2520833333333333,0.9645833333333333,0.33541666666666664,3.3776704572284775,0.0,0.013513513513513514,0.9849626659292036,0.8948482040096439,0.7055975326042887,0.6768606546040185,0.670907216138163,0.6901837160147234,0.6593307129191907,0.6522271346970353,0.6713576711567353,0.6414433810643518,0.23958333333333334,0.10416666666666667,0.3842935743579811,17,1,30,0.02,115,284,17,64,,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_sentence_reversal_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_sentence_reversal_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,snake_horizontal,480,0.016666666666666666,0.061068702290076333,0.00625,0.09583333333333334,0.27291666666666664,0.0020833333333333333,151.8900151152215,0.9950413223140496,132.18264462809918,251.22336102582625,0.20213014399436377,0.7928016301852535,0.13368827438036907,0.11046344940296499,0.6591979100436849,0.108933853110399,0.08627900478795651,0.5265010342931371,0.0845591464048256,0.004166666666666667,0.0,0.8778604806663233,349,87,30,0.02,2,119,349,9,,,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_horizontal_decode_recovery_s42_20260906_104154.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_horizontal_decode_recovery_s42_20260906_104154.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,snake_vertical,480,0.0020833333333333333,0.003816793893129771,0.0020833333333333333,0.32916666666666666,0.5458333333333333,0.0,81.5550971614096,0.8629682385743727,0.9977289931869796,153.88235294117646,0.2127957824813861,0.3240169244823454,0.07016428283685959,0.04503558096225637,0.08657714206105076,0.023565902312836267,0.014509304460257479,0.01823048554702518,0.00828268114809601,0.0,0.0,1.0706482280649974,218,18,30,0.02,,217,218,43,,1,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_vertical_decode_recovery_s42_20260905_235633.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_vertical_decode_recovery_s42_20260905_235633.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,split_reversal,480,0.035416666666666666,0.057432432432432436,0.027083333333333334,0.3416666666666667,0.6166666666666667,0.00625,44.3732275256884,0.7609778246036524,0.9904458598726115,75.91401168761308,0.46067408594208376,0.5171658253687447,0.2140337609992143,0.1702444425606558,0.40248288545316596,0.1678273096133675,0.12714462061286863,0.30293323070915296,0.12696487145608767,0.008333333333333333,0.0020833333333333333,0.8179543120219596,184,3,30,0.02,4,141,184,151,,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_split_reversal_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_split_reversal_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,word_reversal,480,0.10208333333333333,0.13920454545454544,0.07708333333333334,0.28541666666666665,0.7333333333333333,0.03333333333333333,29.358554013075054,0.18256982069143446,0.9863013698630136,31.650075126740532,0.6271651358080077,0.6325882071635749,0.380452136842905,0.31977176718335776,0.5003073078825531,0.31179997651756597,0.2586611694252991,0.39049720691954487,0.25384899950689876,0.03333333333333333,0.0125,0.6674600602275823,128,1,30,0.02,16,318,128,18,,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_word_reversal_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_word_reversal_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,wrappers,480,0.35208333333333336,0.37555555555555553,0.24166666666666667,0.22916666666666666,0.9375,0.05,7.158863154426691,0.024049491969845953,0.11982248520710059,0.9845622417355372,0.8033497732231114,0.635800519118341,0.5937004934669942,0.578539122698664,0.5831972931083159,0.548464450162418,0.5146464206915476,0.5135888342346767,0.48820429412598576,0.05625,0.0,0.44316263773612025,30,5,30,0.02,27,423,30,,,,,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_wrappers_decode_recovery_s42_20260905_102843.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_wrappers_decode_recovery_s42_20260905_102843.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,interleaved_context_line,480,0.052083333333333336,0.05952380952380952,0.0375,0.5291666666666667,0.875,0.00625,29.348419723082586,0.40392632781267845,0.9870127436281859,0.9932584269662922,0.6429782359794682,0.4093076488615987,0.2650472030012108,0.22232131931237284,0.36758084430743687,0.2232381820908987,0.1859805458537876,0.3152374283595017,0.18694781316771986,0.025,0.0020833333333333333,0.9275806423894647,60,17,30,0.02,12,377,60,29,,2,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_line_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_line_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,interleaved_context_symbol,480,0.0,0.0,0.0,0.46875,0.6125,0.0,82.09773031605025,0.9871244635193133,0.994895497371562,142.9496887966805,0.3406472046401712,0.22358910222093814,0.022189287325005334,0.0003788538452945616,0.036541068199361794,0.0006708299591172433,1.7227852402469555e-06,0.0003254881146679489,3.4244608359983697e-06,0.0,0.0,1.3916560631965853,186,70,30,0.02,,236,186,55,2,,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_symbol_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_symbol_decode_recovery_s42_20260904_121002.json
